timestamp, audio inference
1364505306,1

1364505307,0

1364505308,1

1364505309,2

1364505310,0

1364505311,0

1364505312,1

1364505313,2

1364505314,1

1364505315,1

1364505316,0

1364505317,0

1364505317,0

1364505318,0

1364505319,1

1364505320,0

1364505321,1

1364505322,1

1364505323,0

1364505324,1

1364505325,0

1364505326,0

1364505327,0

1364505328,1

1364505329,0

1364505330,0

1364505331,0

1364505332,0

1364505333,0

1364505334,0

1364505335,0

1364505336,1

1364505337,0

1364505338,0

1364505339,0

1364505340,0

1364505341,0

1364505342,0

1364505342,0

1364505343,0

1364505344,1

1364505345,1

1364505346,1

1364505347,0

1364505348,2

1364505349,1

1364505350,1

1364505351,1

1364505352,1

1364505353,1

1364505354,2

1364505355,2

1364505356,2

1364505357,1

1364505358,1

1364505359,1

1364505360,2

1364505361,1

1364505362,1

1364505363,1

1364505364,1

1364505365,1

1364505365,1

1364505366,1

1364505367,1

1364505368,1

1364505369,1

1364505370,1

1364505371,1

1364505372,1

1364505373,0

1364505374,2

1364505375,1

1364505376,0

1364505377,1

1364505378,1

1364505379,0

1364505380,0

1364505381,0

1364505382,0

1364505383,0

1364505384,0

1364505385,0

1364505386,0

1364505387,0

1364505388,0

1364505389,0

1364505390,0

1364505390,0

1364505391,1

1364505392,0

1364505393,1

1364505394,2

1364505395,0

1364505396,0

1364505397,2

1364505398,2

1364505399,0

1364505400,0

1364505401,2

1364505402,0

1364505403,1

1364505404,0

1364505405,0

1364505406,0

1364505407,0

1364505408,0

1364505409,0

1364505410,0

1364505411,0

1364505412,0

1364505413,0

1364505413,0

1364505414,0

1364505415,0

1364505416,0

1364505417,0

1364505418,0

1364505419,0

1364505420,0

1364505421,0

1364505422,2

1364505423,0

1364505424,0

1364505425,0

1364505426,2

1364505427,0

1364505428,0

1364505429,0

1364505430,2

1364505431,0

1364505432,0

1364505433,0

1364505434,0

1364505435,0

1364505436,0

1364505437,0

1364505438,2

1364505438,0

1364505439,0

1364505440,0

1364505441,0

1364505442,0

1364505443,0

1364505444,0

1364505445,0

1364505446,0

1364505447,0

1364505448,0

1364505449,0

1364505450,0

1364505451,0

1364505452,0

1364505453,0

1364505454,0

1364505455,0

1364505456,0

1364505457,0

1364505458,0

1364505459,0

1364505460,0

1364505461,0

1364505461,0

1364505462,0

1364505463,0

1364505464,0

1364505465,0

1364505466,0

1364505467,0

1364505468,0

1364505469,0

1364505470,0

1364505471,0

1364505472,0

1364505473,0

1364505474,0

1364505475,0

1364505476,0

1364505477,0

1364505478,0

1364505479,0

1364505480,2

1364505481,0

1364505662,2

1364505663,1

1364505664,1

1364505665,1

1364505666,1

1364505667,1

1364505668,1

1364505669,1

1364505670,1

1364505671,2

1364505672,0

1364505672,0

1364505674,0

1364505674,1

1364505675,0

1364505676,0

1364505677,0

1364505678,0

1364505679,0

1364505680,2

1364505681,0

1364505682,1

1364505683,1

1364505684,1

1364505685,1

1364505686,1

1364505687,2

1364505688,2

1364505689,1

1364505690,1

1364505691,1

1364505692,2

1364505693,1

1364505694,2

1364505695,2

1364505696,1

1364505697,2

1364505697,2

1364505698,1

1364505699,1

1364505700,1

1364505701,1

1364505702,1

1364505703,2

1364505704,1

1364505705,1

1364505706,1

1364505707,2

1364505708,1

1364505709,0

1364505710,2

1364505711,0

1364505712,1

1364505713,0

1364505714,0

1364505715,0

1364505716,2

1364505717,1

1364505718,1

1364505719,0

1364505720,1

1364505720,0

1364505722,0

1364505722,0

1364505723,1

1364505724,1

1364505725,1

1364505726,2

1364505727,1

1364505728,1

1364505729,1

1364505730,1

1364505731,1

1364505732,1

1364505733,1

1364505734,0

1364505735,0

1364505736,2

1364505737,1

1364505738,1

1364505739,1

1364505740,0

1364505741,1

1364505742,1

1364505743,0

1364505744,1

1364505745,0

1364505745,0

1364505746,2

1364505747,1

1364505748,1

1364505749,2

1364505750,1

1364505751,0

1364505752,1

1364505753,2

1364505754,1

1364505755,0

1364505756,0

1364505757,2

1364505758,1

1364505759,0

1364505760,1

1364505761,0

1364505762,0

1364505763,0

1364505764,2

1364505765,2

1364505766,2

1364505767,0

1364505768,2

1364505768,2

1364505770,1

1364505770,2

1364505771,2

1364505772,0

1364505773,2

1364505774,0

1364505775,1

1364505776,1

1364505777,1

1364505778,2

1364505779,1

1364505780,2

1364505781,2

1364505782,2

1364505783,0

1364505784,0

1364505785,0

1364505786,0

1364505787,0

1364505788,2

1364505789,0

1364505790,0

1364505791,0

1364505792,0

1364505793,0

1364505793,0

1364505794,0

1364505795,0

1364505796,0

1364505797,0

1364505798,1

1364505799,1

1364505800,0

1364505801,0

1364505802,2

1364505803,2

1364505804,2

1364505805,1

1364505806,1

1364505807,0

1364505808,2

1364505809,1

1364505810,1

1364505811,1

1364505812,2

1364505813,2

1364505814,1

1364505815,0

1364505816,1

1364505816,2

1364505818,2

1364505818,2

1364505819,2

1364505820,2

1364505821,2

1364505822,0

1364505823,2

1364505824,2

1364505825,0

1364505826,2

1364505827,2

1364505828,2

1364505829,1

1364505830,0

1364505831,2

1364505832,2

1364505833,2

1364505834,1

1364505835,1

1364505836,1

1364505837,2

1364505838,1

1364505839,0

1364505840,0

1364505841,2

1364505841,0

1364505842,0

1364505843,0

1364505844,0

1364505845,0

1364505846,2

1364505847,0

1364505848,0

1364505849,0

1364505850,0

1364505851,0

1364505852,0

1364505853,0

1364505854,0

1364505855,0

1364505856,0

1364505857,0

1364505858,0

1364505859,0

1364505860,0

1364505861,0

1364505862,0

1364505863,0

1364505864,0

1364505864,0

1364505866,0

1364505866,0

1364505867,0

1364505868,0

1364505869,0

1364505870,0

1364505871,0

1364505872,0

1364505873,0

1364505874,0

1364505875,0

1364505876,0

1364505877,0

1364505878,0

1364505879,0

1364505880,0

1364505881,1

1364505882,0

1364505883,0

1364505884,0

1364505885,0

1364505886,0

1364505887,0

1364505888,0

1364505889,0

1364505889,0

1364505890,0

1364505891,0

1364505892,0

1364505893,0

1364505894,0

1364505895,0

1364505896,0

1364505897,0

1364505898,0

1364505899,0

1364505900,0

1364505901,0

1364506082,0

1364506083,0

1364506084,0

1364506085,0

1364506086,0

1364506087,0

1364506088,0

1364506089,0

1364506090,0

1364506091,0

1364506092,0

1364506093,0

1364506094,0

1364506095,0

1364506096,0

1364506097,0

1364506098,0

1364506099,0

1364506100,0

1364506101,0

1364506102,0

1364506102,0

1364506103,0

1364506104,0

1364506105,0

1364506106,0

1364506107,0

1364506108,0

1364506109,0

1364506110,0

1364506111,0

1364506112,0

1364506113,0

1364506114,0

1364506115,0

1364506116,0

1364506117,0

1364506118,0

1364506119,0

1364506120,0

1364506121,0

1364506122,0

1364506123,0

1364506124,0

1364506125,0

1364506125,0

1364506127,0

1364506127,0

1364506128,0

1364506129,0

1364506130,0

1364506131,0

1364506132,0

1364506133,0

1364506134,0

1364506135,0

1364506136,0

1364506137,0

1364506138,0

1364506139,0

1364506140,0

1364506141,0

1364506142,0

1364506323,2

1364506324,0

1364506325,0

1364506326,0

1364506327,0

1364506328,2

1364506329,2

1364506330,1

1364506331,1

1364506332,1

1364506333,1

1364506334,2

1364506335,2

1364506336,1

1364506337,1

1364506338,1

1364506339,0

1364506340,1

1364506341,0

1364506342,0

1364506342,2

1364506343,1

1364506344,0

1364506345,0

1364506346,0

1364506347,1

1364506348,1

1364506349,1

1364506350,0

1364506351,1

1364506352,0

1364506353,0

1364506354,1

1364506355,0

1364506356,0

1364506357,2

1364506358,0

1364506359,1

1364506360,1

1364506361,1

1364506362,1

1364506363,2

1364506364,2

1364506365,2

1364506365,1

1364506367,1

1364506367,2

1364506368,2

1364506369,2

1364506370,0

1364506371,0

1364506372,2

1364506373,1

1364506374,1

1364506375,0

1364506376,0

1364506377,2

1364506378,0

1364506379,0

1364506380,0

1364506381,2

1364506382,0

1364506383,0

1364506384,0

1364506385,0

1364506386,0

1364506387,0

1364506388,0

1364506389,0

1364506390,2

1364506390,2

1364506391,0

1364506392,1

1364506393,0

1364506394,0

1364506395,0

1364506396,0

1364506397,0

1364506398,0

1364506399,0

1364506400,0

1364506401,0

1364506402,0

1364506403,0

1364506404,0

1364506405,0

1364506406,0

1364506407,0

1364506408,0

1364506409,0

1364506410,0

1364506411,0

1364506412,0

1364506413,0

1364506413,0

1364506415,0

1364506415,0

1364506416,0

1364506417,0

1364506418,0

1364506419,0

1364506420,0

1364506421,0

1364506422,1

1364506423,1

1364506424,1

1364506425,2

1364506426,2

1364506427,1

1364506428,0

1364506429,0

1364506430,2

1364506431,2

1364506432,1

1364506433,1

1364506434,2

1364506435,0

1364506436,0

1364506437,0

1364506438,1

1364506438,1

1364506439,1

1364506440,0

1364506441,0

1364506442,0

1364506443,0

1364506444,0

1364506445,0

1364506446,0

1364506447,0

1364506448,0

1364506449,0

1364506450,0

1364506451,0

1364506452,0

1364506453,0

1364506454,2

1364506455,2

1364506456,1

1364506457,0

1364506458,0

1364506459,2

1364506460,0

1364506461,0

1364506461,0

1364506463,0

1364506463,0

1364506464,0

1364506465,0

1364506466,0

1364506467,0

1364506468,0

1364506469,0

1364506470,0

1364506471,0

1364506472,0

1364506473,0

1364506474,0

1364506475,0

1364506476,0

1364506477,0

1364506478,0

1364506479,0

1364506480,0

1364506481,0

1364506482,0

1364506483,0

1364506484,0

1364506485,0

1364506486,0

1364506486,0

1364506487,0

1364506488,0

1364506489,0

1364506490,0

1364506491,0

1364506492,0

1364506493,0

1364506494,0

1364506495,0

1364506496,0

1364506497,0

1364506498,0

1364506499,0

1364506500,0

1364506501,0

1364506502,0

1364506683,0

1364506684,0

1364506685,0

1364506686,0

1364506687,0

1364506688,2

1364506689,2

1364506690,2

1364506691,2

1364506692,2

1364506693,0

1364506694,0

1364506695,1

1364506696,1

1364506697,0

1364506698,0

1364506699,0

1364506699,0

1364506700,0

1364506701,0

1364506702,2

1364506703,1

1364506704,0

1364506705,2

1364506706,1

1364506707,0

1364506708,2

1364506709,1

1364506710,2

1364506711,1

1364506712,0

1364506713,0

1364506714,0

1364506715,1

1364506716,0

1364506717,0

1364506718,0

1364506719,0

1364506720,0

1364506721,0

1364506722,0

1364506722,1

1364506724,1

1364506724,0

1364506725,0

1364506726,0

1364506727,0

1364506728,1

1364506729,0

1364506730,0

1364506731,0

1364506732,0

1364506733,0

1364506734,0

1364506735,0

1364506736,0

1364506737,0

1364506738,0

1364506739,2

1364506740,0

1364506741,0

1364506742,0

1364506743,1

1364506924,1

1364506925,2

1364506926,1

1364506927,1

1364506928,0

1364506929,0

1364506930,0

1364506931,1

1364506932,1

1364506933,1

1364506934,0

1364506935,0

1364506935,1

1364506936,1

1364506937,2

1364506938,2

1364506939,2

1364506940,1

1364506941,1

1364506942,1

1364506943,1

1364506944,2

1364506945,1

1364506946,0

1364506947,0

1364506948,2

1364506949,1

1364506950,1

1364506951,1

1364506952,1

1364506953,0

1364506954,0

1364506955,2

1364506956,2

1364506957,2

1364506958,1

1364506958,1

1364506960,1

1364506960,1

1364506961,1

1364506962,0

1364506963,2

1364506964,1

1364506965,1

1364506966,1

1364506967,1

1364506968,1

1364506969,1

1364506970,1

1364506971,1

1364506972,0

1364506973,1

1364506974,1

1364506975,1

1364506976,1

1364506977,1

1364506978,1

1364506979,1

1364506980,1

1364506981,1

1364506982,0

1364506983,0

1364506983,1

1364506984,1

1364506985,1

1364506986,1

1364506987,1

1364506988,1

1364506989,0

1364506990,0

1364506991,0

1364506992,2

1364506993,1

1364506994,1

1364506995,0

1364506996,1

1364506997,2

1364506998,1

1364506999,0

1364507000,0

1364507001,0

1364507002,1

1364507003,1

1364507004,0

1364507005,0

1364507006,0

1364507006,0

1364507008,0

1364507008,2

1364507009,1

1364507010,1

1364507011,1

1364507012,2

1364507013,1

1364507014,1

1364507015,1

1364507016,0

1364507017,0

1364507018,0

1364507019,0

1364507020,0

1364507021,0

1364507022,0

1364507023,1

1364507024,1

1364507025,1

1364507026,1

1364507027,1

1364507028,1

1364507029,1

1364507030,2

1364507031,2

1364507031,1

1364507032,0

1364507033,2

1364507034,1

1364507035,1

1364507036,0

1364507037,1

1364507038,1

1364507039,1

1364507040,1

1364507041,0

1364507042,0

1364507043,1

1364507044,1

1364507045,0

1364507046,1

1364507047,0

1364507048,1

1364507049,1

1364507050,1

1364507051,1

1364507052,0

1364507053,0

1364507054,0

1364507055,0

1364507056,0

1364507056,1

1364507057,1

1364507058,1

1364507059,1

1364507060,1

1364507061,1

1364507062,1

1364507063,0

1364507064,0

1364507065,1

1364507066,1

1364507067,1

1364507068,1

1364507069,2

1364507070,2

1364507071,1

1364507072,1

1364507073,1

1364507074,1

1364507075,0

1364507076,0

1364507077,0

1364507078,0

1364507079,2

1364507079,1

1364507080,1

1364507081,1

1364507082,0

1364507083,0

1364507084,0

1364507085,1

1364507086,1

1364507087,0

1364507088,0

1364507089,0

1364507090,0

1364507091,0

1364507092,0

1364507093,0

1364507094,0

1364507095,0

1364507096,0

1364507097,0

1364507098,0

1364507099,0

1364507100,0

1364507101,0

1364507102,0

1364507103,0

1364507104,0

1364507104,0

1364507105,0

1364507106,0

1364507107,0

1364507108,0

1364507109,0

1364507110,1

1364507111,1

1364507112,0

1364507113,1

1364507114,1

1364507115,1

1364507116,1

1364507117,1

1364507118,0

1364507119,1

1364507120,1

1364507121,1

1364507122,0

1364507123,1

1364507124,0

1364507125,1

1364507126,1

1364507127,0

1364507127,1

1364507128,0

1364507129,0

1364507130,2

1364507131,1

1364507132,1

1364507133,0

1364507134,0

1364507135,1

1364507136,0

1364507137,2

1364507138,1

1364507139,0

1364507140,0

1364507141,0

1364507142,0

1364507143,0

1364507144,0

1364507145,0

1364507146,2

1364507147,1

1364507148,1

1364507149,1

1364507150,1

1364507151,1

1364507152,0

1364507152,0

1364507153,1

1364507154,1

1364507155,0

1364507156,1

1364507157,1

1364507158,0

1364507159,0

1364507160,0

1364507161,1

1364507162,0

1364507163,0

1364507164,1

1364507165,1

1364507166,1

1364507167,0

1364507168,0

1364507169,0

1364507170,0

1364507171,1

1364507172,2

1364507173,0

1364507174,1

1364507175,1

1364507175,1

1364507176,1

1364507177,1

1364507178,0

1364507179,0

1364507180,0

1364507181,0

1364507182,2

1364507183,1

1364507184,1

1364507185,0

1364507186,1

1364507187,1

1364507188,2

1364507189,0

1364507190,0

1364507191,0

1364507192,0

1364507193,0

1364507194,0

1364507195,0

1364507196,0

1364507197,0

1364507198,0

1364507199,0

1364507200,0

1364507200,0

1364507201,0

1364507202,0

1364507203,2

1364507204,1

1364507205,0

1364507206,0

1364507207,0

1364507208,0

1364507209,1

1364507210,0

1364507211,0

1364507212,0

1364507213,0

1364507214,0

1364507215,0

1364507216,0

1364507217,0

1364507218,0

1364507219,0

1364507220,0

1364507221,0

1364507222,0

1364507223,0

1364507223,0

1364507224,0

1364507225,1

1364507226,1

1364507227,0

1364507228,0

1364507229,0

1364507230,0

1364507231,0

1364507232,0

1364507233,0

1364507234,0

1364507235,0

1364507236,0

1364507237,0

1364507238,0

1364507239,0

1364507240,0

1364507241,0

1364507242,0

1364507243,0

1364507244,0

1364507245,0

1364507246,0

1364507247,0

1364507248,0

1364507248,0

1364507249,0

1364507250,0

1364507251,0

1364507252,0

1364507253,0

1364507254,0

1364507255,0

1364507256,0

1364507257,0

1364507258,0

1364507259,0

1364507260,0

1364507261,0

1364507262,0

1364507263,0

1364507264,0

1364507265,0

1364507266,0

1364507267,0

1364507268,0

1364507269,0

1364507270,0

1364507271,0

1364507271,0

1364507272,0

1364507273,0

1364507274,0

1364507275,0

1364507276,0

1364507277,0

1364507278,0

1364507279,0

1364507280,0

1364507281,0

1364507282,0

1364507283,0

1364507464,0

1364507465,1

1364507466,1

1364507467,0

1364507468,1

1364507469,1

1364507470,1

1364507471,0

1364507472,0

1364507473,1

1364507474,0

1364507475,0

1364507476,0

1364507477,0

1364507478,0

1364507479,0

1364507480,0

1364507481,0

1364507482,0

1364507483,0

1364507484,0

1364507484,0

1364507485,0

1364507486,0

1364507487,0

1364507488,0

1364507489,0

1364507490,0

1364507491,1

1364507492,1

1364507493,1

1364507494,1

1364507495,0

1364507496,2

1364507497,1

1364507498,1

1364507499,1

1364507500,1

1364507501,1

1364507502,0

1364507503,0

1364507504,0

1364507505,1

1364507506,1

1364507507,0

1364507507,0

1364507508,0

1364507509,2

1364507510,1

1364507511,0

1364507512,0

1364507513,0

1364507514,0

1364507515,2

1364507516,1

1364507517,0

1364507518,0

1364507519,2

1364507520,1

1364507521,1

1364507522,0

1364507523,2

1364507524,1

1364507525,1

1364507526,0

1364507527,0

1364507528,2

1364507529,1

1364507530,0

1364507531,0

1364507532,0

1364507532,0

1364507533,0

1364507534,0

1364507535,0

1364507536,0

1364507537,0

1364507538,0

1364507539,0

1364507540,0

1364507541,0

1364507542,0

1364507543,0

1364507544,0

1364507545,0

1364507546,0

1364507547,0

1364507548,0

1364507549,1

1364507550,1

1364507551,1

1364507552,2

